0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
10,8,9,0,12,9,0,10,7,0,0,7,0,0,0,7,0,0,0,0,11,0,0,8,0,7,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,1,1,0,1,0,0,0,1,0,0,3,0,0,1,1,4,2,5,6,0,3,2,4,1
10,8,9,12,0,9,0,10,7,0,0,7,0,0,0,7,0,0,0,0,11,0,0,8,0,7,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,1,1,0,1,0,0,0,1,0,0,3,3,0,1,1,4,2,5,6,0,0,2,4,1
10,8,9,12,0,9,0,10,7,0,0,7,0,0,0,7,0,0,0,0,11,0,0,0,0,7,0,0,0,7,0,0,0,0,7,0,1,7,8,0,0,1,1,0,0,0,0,0,1,0,0,3,3,0,1,1,4,2,5,6,0,0,2,4,1
10,8,9,12,0,0,0,10,7,0,0,7,0,0,9,7,0,0,0,0,11,0,0,0,0,7,0,0,0,7,0,0,0,0,7,0,1,7,8,0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,1,1,4,2,5,6,0,0,2,4,1
10,8,9,12,0,0,0,10,7,0,0,7,0,0,0,7,0,0,0,0,11,0,0,9,0,7,0,0,0,7,0,0,0,0,7,0,1,7,3,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,4,2,5,6,0,0,2,4,1
10,8,9,12,0,0,0,10,7,0,0,7,0,0,0,7,0,0,0,0,11,0,0,9,0,7,0,0,0,0,0,0,0,0,7,0,1,7,7,0,1,1,1,0,0,0,0,1,0,0,0,3,0,0,1,0,4,2,5,6,0,0,2,4,1
10,8,9,12,0,0,0,10,7,0,0,7,0,0,0,7,0,0,0,0,11,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,1,7,7,0,1,7,1,0,0,0,0,1,0,0,0,3,6,0,1,0,4,2,5,0,0,0,2,4,1
10,8,9,12,0,0,0,10,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,11,7,7,0,1,7,1,0,3,0,0,1,0,0,0,0,6,0,1,0,4,2,5,0,0,0,2,4,1
10,8,9,12,0,0,0,10,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,7,1,6,3,0,0,1,0,0,0,0,0,0,1,0,4,2,5,0,0,0,2,4,1
10,0,9,12,0,0,0,10,7,0,0,7,0,0,0,7,8,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,7,1,6,3,0,0,1,0,0,0,0,0,0,1,4,4,2,5,0,0,0,2,0,1
10,0,9,12,0,0,0,10,7,0,0,7,0,0,0,7,8,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,7,1,6,3,0,7,1,4,0,0,0,0,0,1,4,0,2,5,0,0,0,2,0,1
10,0,9,12,0,0,0,10,7,0,0,7,0,0,0,7,8,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,7,1,6,0,0,0,1,4,0,0,0,0,0,1,7,0,2,5,0,0,0,2,0,1
10,0,9,12,0,0,0,10,7,0,0,7,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,7,1,6,0,0,0,1,4,0,0,0,0,0,1,7,0,2,0,0,0,0,2,0,1
10,0,9,12,0,0,0,10,7,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,0,1,7,1,6,0,0,0,1,0,0,0,4,0,0,1,7,0,2,0,0,0,0,2,0,1
10,0,9,12,0,0,0,10,7,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,0,1,7,1,6,0,0,0,1,0,0,0,0,4,0,1,0,0,2,0,0,0,0,11,0,1
10,0,9,12,0,0,0,10,7,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,5,0,0,1,7,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,11,0,0,0,0,0,0,1
10,0,9,12,0,0,0,10,7,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,5,0,0,1,7,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,11,0,1
10,0,9,12,0,0,0,10,7,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,1,0,0,0,0,5,0,0,0,7,1,0,0,0,0,1,0,0,0,0,4,0,1,11,0,0,0,0,0,0,0,0,1
10,0,9,12,0,0,0,10,7,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,1,0,0,0,0,11,0,0,0,7,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,0,0,12,0,0,0,10,7,9,0,0,0,0,0,7,8,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,7,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,8,9,11,12,9,8,10,7,7,7,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2,3,5,6,3,2,4,1
10,8,9,11,12,9,8,10,7,7,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,2,3,5,6,3,2,4,1
10,8,9,11,12,0,8,10,7,7,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,2,0,5,6,3,2,4,1
10,8,9,11,12,0,0,10,7,7,7,7,0,7,0,7,0,0,0,0,0,8,0,0,0,0,0,0,7,0,7,0,1,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,2,0,5,6,3,2,4,1
10,8,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,7,0,0,0,8,0,0,1,0,0,0,7,0,7,0,0,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,2,0,5,6,3,2,4,1
10,8,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,0,0,0,0,8,0,0,7,0,0,0,7,0,7,0,0,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,1,1,1,1,0,2,0,5,6,3,2,4,1
10,8,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,0,0,0,0,8,0,0,7,0,0,0,7,0,0,0,0,9,1,0,0,0,7,0,3,0,0,0,0,0,0,1,4,0,0,1,1,1,1,0,0,2,0,5,6,3,2,4,1
10,8,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,0,0,0,0,8,0,0,7,0,0,0,7,0,0,0,0,9,1,0,1,0,0,0,3,0,0,0,0,0,7,1,4,0,0,1,0,1,1,0,0,2,0,5,6,3,2,4,1
10,8,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,0,0,0,0,8,0,0,7,0,0,0,7,0,0,0,0,9,1,0,1,0,0,0,3,0,0,0,0,0,0,1,4,0,0,1,6,7,1,0,0,2,0,5,0,3,2,4,1
10,8,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,0,0,0,0,8,0,0,7,0,0,0,7,0,0,0,0,9,1,0,1,0,0,0,3,0,0,6,0,0,0,1,4,0,0,1,0,0,1,0,0,2,0,5,0,3,8,4,1
10,0,9,11,12,0,0,10,7,0,7,7,0,7,0,7,0,0,8,0,0,8,0,0,7,0,1,0,7,0,0,0,0,9,0,0,1,0,0,0,3,0,0,6,0,0,0,1,4,0,0,1,0,0,1,0,0,2,0,5,0,3,8,4,1
10,0,9,0,12,0,0,10,7,0,7,7,11,7,0,7,0,0,8,0,0,8,0,0,7,0,1,0,7,0,0,0,0,9,0,0,1,0,1,0,3,0,0,6,0,0,0,1,4,0,0,1,0,0,0,0,0,2,0,5,0,3,8,4,1
10,0,9,12,0,0,0,10,7,0,7,7,11,7,0,7,0,0,8,0,0,8,0,0,7,0,1,0,7,0,0,0,0,9,0,0,1,0,1,0,3,5,0,6,0,0,0,1,4,0,0,1,0,0,0,0,0,2,0,0,0,3,8,4,1
10,0,0,12,0,0,0,10,7,0,7,7,11,7,0,7,9,0,8,0,0,8,0,0,7,0,1,0,7,0,0,0,0,9,0,0,1,0,1,0,3,5,0,0,0,0,0,1,4,0,6,1,0,0,0,0,0,2,0,0,0,3,8,4,1
10,0,0,12,0,0,0,10,7,0,7,7,11,7,0,7,9,0,0,0,0,8,0,0,7,0,1,0,7,0,0,0,0,9,0,8,1,0,1,0,3,5,0,0,0,0,0,1,4,6,0,1,0,0,0,0,0,2,0,0,0,3,8,4,1
10,0,0,12,0,0,0,10,7,0,7,7,11,7,0,7,9,0,0,0,0,0,0,0,7,0,1,0,7,0,0,0,0,9,0,8,1,0,8,0,3,0,5,0,0,0,0,1,4,6,0,1,0,0,0,0,0,2,0,0,0,3,8,4,1
10,0,0,12,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,0,1,0,7,7,0,0,0,9,0,8,1,0,8,0,3,0,5,0,0,0,0,1,4,6,0,1,0,0,0,0,0,2,0,0,0,3,4,0,1
10,0,0,12,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,0,1,0,7,7,0,0,0,0,0,8,1,0,8,0,3,0,6,0,0,0,0,1,4,0,0,1,0,0,0,0,0,2,0,0,0,3,4,0,1
10,0,0,12,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,8,1,0,7,7,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,1,4,0,6,1,0,0,0,0,0,2,0,0,0,3,4,0,1
10,0,12,0,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,8,1,0,7,7,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,4,2,0,0,0,3,4,0,1
10,0,12,0,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,0,1,0,7,7,0,0,0,0,0,8,1,0,8,0,3,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,4,2,0,0,0,3,4,0,1
0,10,12,0,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,0,1,0,7,7,0,0,0,0,0,8,1,0,8,0,3,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,3,4,0,1
0,10,12,0,0,0,0,10,7,0,7,7,11,0,0,7,9,0,0,0,0,0,0,0,7,0,1,0,7,7,0,0,0,0,0,0,1,0,8,0,3,0,6,0,0,8,0,1,0,0,0,1,3,0,0,0,4,2,0,0,0,0,4,0,1
0,10,12,0,0,0,0,10,7,0,7,7,0,0,0,7,9,0,0,0,11,0,0,0,7,0,1,0,7,7,0,0,0,0,0,0,1,0,4,0,3,0,6,0,0,8,0,1,0,0,0,1,3,0,0,0,4,2,0,0,0,0,0,0,1
10,8,9,11,12,9,8,10,7,7,0,7,7,7,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,4,2,3,5,6,3,0,4,1
10,8,9,11,12,9,8,10,7,0,0,7,7,7,7,7,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,4,2,3,5,6,3,0,4,1
10,8,9,11,12,9,8,10,7,0,0,0,7,7,7,7,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,4,2,3,5,6,3,0,4,1
10,8,9,11,12,9,8,10,7,0,0,0,7,7,7,7,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,4,2,3,5,6,3,0,4,1
10,8,0,11,12,9,8,10,7,0,0,0,7,7,7,7,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,1,1,4,2,3,5,6,3,0,4,1
10,8,0,11,12,9,8,10,7,0,0,9,7,7,7,7,0,0,7,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,2,3,5,6,3,0,4,1
10,8,0,11,12,9,0,10,7,0,0,9,7,7,7,7,0,0,7,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,3,5,6,3,0,4,1
10,0,0,11,12,9,0,10,7,0,0,9,7,7,7,7,8,0,7,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,3,5,6,3,0,4,1
10,0,0,11,12,9,0,10,7,0,8,9,7,7,7,7,0,0,7,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,4,2,3,0,6,3,0,4,1
10,0,0,11,12,9,0,10,7,0,8,9,7,7,7,0,0,0,7,0,0,8,0,7,1,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,4,2,3,0,6,3,4,0,1
10,0,0,11,12,9,0,10,7,0,0,9,7,7,7,0,0,0,7,0,0,8,0,7,1,7,0,8,0,1,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,4,2,3,0,6,3,4,0,1
10,0,0,11,12,9,0,10,7,0,0,9,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,8,0,1,0,0,0,7,0,1,7,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,4,2,3,0,6,0,4,0,1
10,0,0,11,12,9,0,10,7,0,0,9,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,8,0,1,0,0,0,0,0,1,7,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,5,1,4,2,3,0,6,0,4,0,1
0,10,0,11,12,9,0,10,7,0,0,9,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,8,0,1,0,0,0,0,0,1,7,0,0,0,0,7,1,0,3,0,1,0,0,1,0,0,0,0,5,1,4,2,0,0,6,0,4,0,1
0,10,0,11,12,9,0,10,7,0,0,9,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,7,0,0,8,0,1,0,0,1,0,0,0,0,5,1,4,2,0,0,6,0,4,0,1
0,10,0,11,12,9,0,10,7,0,0,9,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,8,1,4,2,0,6,0,0,4,0,1
0,10,0,11,12,9,0,10,7,0,0,9,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,7,0,0,8,0,1,0,0,1,0,0,0,0,0,1,4,2,6,0,0,0,4,0,1
0,10,9,11,12,9,0,10,7,0,0,0,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,1,7,0,0,1,0,7,0,0,8,0,1,0,0,1,0,0,0,0,0,0,4,2,6,0,0,0,4,0,1
0,10,9,11,12,9,0,10,7,0,0,0,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,8,0,1,0,0,0,0,1,1,7,0,0,1,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,4,0,1
0,10,9,11,12,9,0,10,7,0,0,0,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,8,1,1,7,0,0,1,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,6,0,0,0,4,0,1
0,10,9,11,12,9,0,10,7,0,0,0,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,1,7,0,0,1,0,7,0,8,0,0,1,0,0,1,0,6,0,0,0,0,4,2,0,0,0,0,4,0,1
0,10,9,0,12,9,0,10,7,0,0,0,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,11,7,0,0,1,0,7,0,8,0,0,1,0,0,1,0,0,0,0,0,0,4,2,0,6,0,0,4,0,1
0,10,9,0,12,9,0,10,7,0,0,0,7,7,7,0,3,0,7,0,0,8,0,7,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,1,0,7,0,8,0,0,1,0,0,1,0,0,6,0,0,0,4,2,0,0,0,0,11,0,1
0,10,9,0,12,9,0,10,7,0,0,0,7,7,0,0,3,0,7,0,0,8,7,7,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,1,0,7,2,8,0,0,1,0,0,1,0,0,6,0,0,0,4,0,0,0,0,0,11,0,1
0,10,9,0,12,9,0,10,7,0,0,0,7,7,0,0,3,0,7,0,0,8,7,7,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,1,0,7,2,8,0,0,1,0,0,1,0,0,0,11,0,0,4,0,0,6,0,0,0,0,1
10,8,9,11,12,9,8,10,7,7,7,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,4,2,3,5,6,3,2,4,1
10,8,9,11,12,9,0,10,7,7,7,0,0,7,7,7,0,0,0,0,0,8,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,4,2,3,5,6,3,2,4,1
10,8,9,11,12,9,0,10,7,7,7,0,0,7,7,7,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,4,2,3,5,6,3,2,4,1
10,0,9,11,12,9,0,10,7,7,7,0,0,7,7,7,0,0,8,0,0,8,0,0,0,0,0,7,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,4,2,3,5,6,3,2,4,1
10,0,9,11,12,0,0,10,7,7,7,0,0,7,7,7,0,0,8,9,0,8,0,0,0,0,0,7,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,4,2,3,5,6,3,2,4,1
10,0,9,11,12,0,0,10,7,7,7,0,0,7,7,7,0,0,8,0,0,8,0,0,0,0,0,7,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,9,0,1,1,0,1,6,0,0,0,4,2,3,5,0,3,2,4,1
10,0,0,11,12,0,0,10,7,7,7,0,0,7,7,7,0,0,8,0,0,8,0,0,0,0,0,7,0,9,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,9,2,1,1,0,1,6,0,0,0,4,2,3,5,0,3,0,4,1
10,8,9,11,12,9,8,10,7,7,7,7,0,7,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,4,2,3,5,6,3,2,4,1
10,8,9,0,12,9,8,10,7,7,7,7,0,7,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,5,6,3,2,4,1
10,8,9,0,12,9,8,10,7,7,7,7,0,7,7,7,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,0,6,3,2,4,1
10,8,9,0,12,9,8,10,7,7,7,7,0,7,7,0,0,0,0,0,7,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,1,1,1,1,0,4,2,3,0,6,3,2,4,1
10,8,9,0,12,9,8,10,7,7,7,0,0,7,7,0,0,0,0,0,7,0,0,7,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,5,6,3,2,4,1
10,8,9,0,12,9,8,10,7,7,0,0,0,7,7,0,0,0,0,0,7,0,0,7,11,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,0,6,3,2,4,1
10,0,9,0,12,9,8,10,7,7,0,0,0,7,7,0,0,0,8,0,7,0,0,7,11,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,0,6,3,2,4,1
10,0,9,0,12,9,8,10,7,7,11,0,0,7,7,0,0,0,8,0,7,0,0,7,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,0,6,3,2,4,1
10,0,9,0,12,9,8,10,5,7,0,11,0,7,7,0,0,0,8,0,7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,2,3,0,6,3,2,4,1
0,0,9,0,12,9,8,10,10,7,0,11,0,7,7,0,0,0,8,0,7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,4,2,3,0,6,3,2,4,1
0,0,9,11,12,9,8,10,10,7,0,0,0,7,7,0,0,0,8,0,7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,4,2,3,0,6,3,2,4,1
0,0,9,0,12,9,8,10,10,7,0,0,0,7,7,0,0,11,8,0,7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,4,0,3,0,6,3,2,4,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,7,0,0,11,8,0,7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,0,3,0,6,3,2,4,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,0,0,0,11,8,0,7,0,0,7,0,0,7,7,0,0,7,0,0,0,3,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,0,3,0,6,0,2,4,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,0,0,0,11,8,0,7,0,0,7,0,0,7,0,0,0,7,0,0,0,7,0,1,1,1,0,2,0,1,0,0,2,0,1,1,1,0,1,0,0,0,0,4,0,3,0,6,0,0,4,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,0,0,0,11,8,0,7,0,0,0,0,0,7,0,0,0,7,7,0,0,7,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,0,3,0,6,0,2,4,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,0,0,0,11,8,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,1,7,1,0,2,0,1,0,0,2,0,1,1,1,0,1,0,0,0,0,4,0,3,0,6,0,0,4,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,0,0,0,11,8,0,0,0,0,0,0,0,7,0,7,0,0,7,0,0,7,0,1,7,1,0,2,0,1,0,0,2,0,1,1,1,0,1,0,0,0,0,4,0,3,0,0,4,6,0,1
0,0,9,0,0,9,8,10,10,7,0,12,0,7,0,0,0,11,8,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,1,7,7,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,0,3,0,2,4,6,0,1
0,0,9,0,0,9,8,0,10,7,0,12,0,7,0,0,0,11,8,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,1,7,7,0,0,0,1,0,0,0,0,10,1,1,2,1,0,0,0,0,4,0,3,0,2,4,6,0,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,11,8,0,0,0,0,0,10,0,7,0,7,0,0,0,0,0,7,0,1,7,7,0,1,0,1,0,0,0,0,10,0,1,2,1,0,0,0,0,4,0,3,0,2,4,6,0,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,11,0,0,0,0,0,0,10,0,7,0,7,0,0,0,0,0,7,8,1,7,7,0,1,0,1,0,0,0,0,10,0,1,2,1,0,0,0,0,0,4,3,0,2,4,6,0,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,0,0,0,0,0,0,11,10,0,7,0,7,0,0,0,0,2,7,8,1,7,7,0,1,0,1,0,0,0,0,10,0,1,0,1,0,0,0,0,0,4,3,0,2,4,6,0,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,0,0,0,0,0,0,11,10,0,7,0,7,0,0,0,0,2,7,8,1,7,7,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6,0,0,4,3,0,2,4,0,10,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,0,0,0,0,0,0,11,0,0,7,0,7,0,0,0,0,2,7,8,1,7,7,0,10,0,1,0,0,0,0,0,0,1,0,1,0,0,6,0,0,4,3,0,2,0,4,10,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,0,0,0,0,0,0,11,0,0,7,0,7,0,0,0,10,2,7,8,1,7,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,0,0,4,3,0,2,0,4,10,1
0,0,9,0,0,9,8,0,0,7,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,10,2,7,8,1,7,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,11,0,4,3,0,2,6,4,10,1
10,8,9,11,12,9,8,10,7,7,7,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,4,2,3,5,6,3,2,4,1
10,8,9,0,12,9,8,10,7,7,7,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,4,2,3,5,6,3,2,4,1
10,8,9,11,12,9,8,10,7,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,4,2,3,5,6,3,2,4,1
